Entity,Code,Year,Under-5s (deaths),70+ years old (deaths),5-14 years old (deaths),15-49 years old (deaths),50-69 years old (deaths)
Azerbaijan,AZE,2010,0.017858135799224323,0.25816848872510334,0.023066349509303575,0.4913300372449743,0.2104383008267363
Azerbaijan,AZE,2011,0.01673942477996078,0.24984504850807285,0.021051054957453446,0.4684053971238504,0.20609249797832843
Azerbaijan,AZE,2012,0,0,0,0,0
Azerbaijan,AZE,2013,0,0,0,0,0
Azerbaijan,AZE,2014,0,0,0,0,0
Azerbaijan,AZE,2015,0,0,0,0,0
Azerbaijan,AZE,2016,0,0,0,0,0
Azerbaijan,AZE,2017,0,0,0,0,0
Bahamas,BHS,1990,0,0,0,0,0
Bahamas,BHS,1991,0,0,0,0,0
Bahamas,BHS,1992,0,0,0,0,0
Bahamas,BHS,1993,0,0,0,0,0
Bahamas,BHS,1994,0,0,0,0,0
Bahamas,BHS,1995,0,0,0,0,0
Bahamas,BHS,1996,0,0,0,0,0
Bahamas,BHS,1997,0,0,0,0,0
Bahamas,BHS,1998,0,0,0,0,0
Bahamas,BHS,1999,0,0,0,0,0
Bahamas,BHS,2000,0,0,0,0,0
Bahamas,BHS,2001,0,0,0,0,0
Bahamas,BHS,2002,0,0,0,0,0
Bahamas,BHS,2003,0,0,0,0,0
Bahamas,BHS,2004,0,0,0,0,0
Bahamas,BHS,2005,0,0,0,0,0
Bahamas,BHS,2006,0,0,0,0,0
Bahamas,BHS,2007,0,0,0,0,0
Bahamas,BHS,2008,0,0,0,0,0
Bahamas,BHS,2009,0,0,0,0,0
Bahamas,BHS,2010,0,0,0,0,0
Bahamas,BHS,2011,0,0,0,0,0
Bahamas,BHS,2012,0,0,0,0,0
Bahamas,BHS,2013,0,0,0,0,0
Bahamas,BHS,2014,0,0,0,0,0
Bahamas,BHS,2015,0,0,0,0,0
Bahamas,BHS,2016,0,0,0,0,0
Bahamas,BHS,2017,0,0,0,0,0
Bahrain,BHR,1990,0,0,0,0,0
Bahrain,BHR,1991,0,0,0,0,0
Bahrain,BHR,1992,0,0,0,0,0
Bahrain,BHR,1993,0,0,0,0,0
Bahrain,BHR,1994,0,0,0,0,0
Bahrain,BHR,1995,0,0,0,0,0
Bahrain,BHR,1996,0,0,0,0,0
Bahrain,BHR,1997,0,0,0,0,0
Bahrain,BHR,1998,0,0,0,0,0
Bahrain,BHR,1999,0,0,0,0,0
Bahrain,BHR,2000,0,0,0,0,0
Bahrain,BHR,2001,0,0,0,0,0
Bahrain,BHR,2002,0,0,0,0,0
Bahrain,BHR,2003,0,0,0,0,0
Bahrain,BHR,2004,0,0,0,0,0
Bahrain,BHR,2005,0,0,0,0,0
Bahrain,BHR,2006,0,0,0,0,0
Bahrain,BHR,2007,0,0,0,0,0
Bahrain,BHR,2008,0,0,0,0,0
Bahrain,BHR,2009,0,0,0,0,0
Bahrain,BHR,2010,0,0,0,0,0
Bahrain,BHR,2011,0,0,0,0,0
Bahrain,BHR,2012,0,0,0,0,0
Bahrain,BHR,2013,0,0,0,0,0
Bahrain,BHR,2014,0,0,0,0,0
Bahrain,BHR,2015,0,0,0,0,0
Bahrain,BHR,2016,0,0,0,0,0
Bahrain,BHR,2017,0,0,0,0,0
Bangladesh,BGD,1990,4.416161031305448,790.8523676959778,6649.794864864844,2405.1896569290757,2111.577865430689
Bangladesh,BGD,1991,4.346750171793605,767.1491861602874,6657.31152674362,2236.7249944812065,1943.9663685574628
Bangladesh,BGD,1992,4.126469615488881,762.8552326446638,6428.6612220228635,2188.7017573388807,1892.327378553623
Bangladesh,BGD,1993,3.934832568602973,742.6209534638858,6160.815064384025,2107.4760717428694,1824.888027936705
Bangladesh,BGD,1994,3.756522614533055,718.6973399920388,5848.670524763347,2020.481944813314,1747.6499618365767
Bangladesh,BGD,1995,3.5788797406559905,695.1086151522148,5502.012357021601,1967.1632375321954,1690.3574417650939
Bangladesh,BGD,1996,3.3895626803478947,653.3117847218648,5103.212071186693,1851.6000488289703,1569.806507590131
Bangladesh,BGD,1997,3.3062032304445217,629.6041046360699,4753.448861368518,1769.363468304818,1455.7449855317748
Bangladesh,BGD,1998,3.164906691632614,607.2472075781512,4377.517390515539,1693.4970052730262,1335.6633397744802
Bangladesh,BGD,1999,3.0539671774472246,551.560621586028,3661.008173382846,1601.571002255864,1160.4419777051748
Bangladesh,BGD,2000,2.9994157867223485,533.2669516439416,2982.8128606017094,1624.459876134167,959.7124493824239
Bangladesh,BGD,2001,2.9718179326345955,536.6313228399481,2518.1228767412026,1612.0407925335883,807.5721285636233
Bangladesh,BGD,2002,2.907194589786576,519.3211302452466,2026.278237041587,1608.7599816166123,709.6805277755319
Bangladesh,BGD,2003,2.7945021182527308,519.4670406147407,1788.0936548222148,1648.7564698608653,651.4474670620203
Bangladesh,BGD,2004,2.6619635333617007,532.0830225254382,1847.8699937469887,1667.4765384550644,598.121102429182
Bangladesh,BGD,2005,2.4891296304922124,543.5047242011847,1875.787189514334,1678.2480524078017,562.5628109368159
Bangladesh,BGD,2006,2.3176755000370504,548.9470121663483,1638.411166903725,1681.9202824085362,564.8274989977965
Bangladesh,BGD,2007,2.245012759817791,560.4369033074729,1519.3360006563469,1724.5432051600617,581.2954177432684
Bangladesh,BGD,2008,2.076467835524127,546.6257219516373,1489.8040227317229,1771.358456913255,574.4274645638229
Bangladesh,BGD,2009,1.8961783329241344,502.00720638262146,1356.3207447056745,1741.8667186111095,549.8817309264091
Bangladesh,BGD,2010,1.7762510925377475,479.5129518195668,1267.87186269131,1736.9636946371643,550.1727529371102
Bangladesh,BGD,2011,1.702638735624087,443.3388962149447,1234.8715551131138,1669.23766572689,543.5807395534666
Bangladesh,BGD,2012,1.5082066457735686,396.05780717795903,1139.3491541259357,1585.319906624798,524.7518584031207
Bangladesh,BGD,2013,1.4767665404546364,380.73761393988553,1075.1044764055468,1565.4555147685978,534.9673968718978
Bangladesh,BGD,2014,1.3728491007850638,363.8412195706666,1025.7988311948889,1531.5546465735154,540.8998082957196
Bangladesh,BGD,2015,1.347066465519607,369.1051960726036,973.0257522713528,1505.730730780881,565.6996847786444
Bangladesh,BGD,2016,1.2347959883515418,369.894043877643,910.3517707093548,1435.5135602616594,581.6694465243884
Bangladesh,BGD,2017,1.1619501727023784,377.1502215149628,863.4941686509766,1414.7863805376928,617.7855007255961
Barbados,BRB,1990,0,0,0,0,0
Barbados,BRB,1991,0,0,0,0,0
Barbados,BRB,1992,0,0,0,0,0
Barbados,BRB,1993,0,0,0,0,0
Barbados,BRB,1994,0,0,0,0,0
Barbados,BRB,1995,0,0,0,0,0
Barbados,BRB,1996,0,0,0,0,0
Barbados,BRB,1997,0,0,0,0,0
Barbados,BRB,1998,0,0,0,0,0
Barbados,BRB,1999,0,0,0,0,0
Barbados,BRB,2000,0,0,0,0,0
Barbados,BRB,2001,0,0,0,0,0
Barbados,BRB,2002,0,0,0,0,0
Barbados,BRB,2003,0,0,0,0,0
Barbados,BRB,2004,0,0,0,0,0
Barbados,BRB,2005,0,0,0,0,0
Barbados,BRB,2006,0,0,0,0,0
Barbados,BRB,2007,0,0,0,0,0
Barbados,BRB,2008,0,0,0,0,0
Barbados,BRB,2009,0,0,0,0,0
Barbados,BRB,2010,0,0,0,0,0
Barbados,BRB,2011,0,0,0,0,0
Barbados,BRB,2012,0,0,0,0,0
Barbados,BRB,2013,0,0,0,0,0
Barbados,BRB,2014,0,0,0,0,0
Barbados,BRB,2015,0,0,0,0,0
Barbados,BRB,2016,0,0,0,0,0
Barbados,BRB,2017,0,0,0,0,0
Belarus,BLR,1990,0,0,0,0,0
Belarus,BLR,1991,0,0,0,0,0
Belarus,BLR,1992,0,0,0,0,0
Belarus,BLR,1993,0,0,0,0,0
Belarus,BLR,1994,0,0,0,0,0
Belarus,BLR,1995,0,0,0,0,0
Belarus,BLR,1996,0,0,0,0,0
Belarus,BLR,1997,0,0,0,0,0
Belarus,BLR,1998,0,0,0,0,0
Belarus,BLR,1999,0,0,0,0,0
Belarus,BLR,2000,0,0,0,0,0
Belarus,BLR,2001,0,0,0,0,0
Belarus,BLR,2002,0,0,0,0,0
Belarus,BLR,2003,0,0,0,0,0
Belarus,BLR,2004,0,0,0,0,0
Belarus,BLR,2005,0,0,0,0,0
Belarus,BLR,2006,0,0,0,0,0
Belarus,BLR,2007,0,0,0,0,0
Belarus,BLR,2008,0,0,0,0,0
Belarus,BLR,2009,0,0,0,0,0
Belarus,BLR,2010,0,0,0,0,0
Belarus,BLR,2011,0,0,0,0,0
Belarus,BLR,2012,0,0,0,0,0
Belarus,BLR,2013,0,0,0,0,0
Belarus,BLR,2014,0,0,0,0,0
Belarus,BLR,2015,0,0,0,0,0
Belarus,BLR,2016,0,0,0,0,0
Belarus,BLR,2017,0,0,0,0,0
Belgium,BEL,1990,0,0,0,0,0
Belgium,BEL,1991,0,0,0,0,0
Belgium,BEL,1992,0,0,0,0,0
Belgium,BEL,1993,0,0,0,0,0
Belgium,BEL,1994,0,0,0,0,0
Belgium,BEL,1995,0,0,0,0,0
Belgium,BEL,1996,0,0,0,0,0
Belgium,BEL,1997,0,0,0,0,0
Belgium,BEL,1998,0,0,0,0,0
Belgium,BEL,1999,0,0,0,0,0
Belgium,BEL,2000,0,0,0,0,0
Belgium,BEL,2001,0,0,0,0,0
Belgium,BEL,2002,0,0,0,0,0
Belgium,BEL,2003,0,0,0,0,0
Belgium,BEL,2004,0,0,0,0,0
Belgium,BEL,2005,0,0,0,0,0
Belgium,BEL,2006,0,0,0,0,0
Belgium,BEL,2007,0,0,0,0,0
Belgium,BEL,2008,0,0,0,0,0
Belgium,BEL,2009,0,0,0,0,0
Belgium,BEL,2010,0,0,0,0,0
Belgium,BEL,2011,0,0,0,0,0
Belgium,BEL,2012,0,0,0,0,0
Belgium,BEL,2013,0,0,0,0,0
Belgium,BEL,2014,0,0,0,0,0
Belgium,BEL,2015,0,0,0,0,0
Belgium,BEL,2016,0,0,0,0,0
Belgium,BEL,2017,0,0,0,0,0
Belize,BLZ,1990,0.13796037511599726,0.024436004160438497,0.0665507149665043,0.19030380603765343,0.04727450834429147
Belize,BLZ,1991,0.13504854166411875,0.02427936220045771,0.07189681172325232,0.20462275415002903,0.045543946251934996
Belize,BLZ,1992,0.12915166388326763,0.02465826590826363,0.07699087583553606,0.22118716288963605,0.04389742740465293
Belize,BLZ,1993,0.1193969161517489,0.024487535285949134,0.06751732220093588,0.22511064450142623,0.04391521956911191
Belize,BLZ,1994,0.11303117693512793,0.02430629249274396,0.061039400383977614,0.22744578595401282,0.0458588208455245
Belize,BLZ,1995,0.10624860348716131,0.024866854557440664,0.06673627010065536,0.2586621984374461,0.046292213000883646
Belize,BLZ,1996,0.09868574940527093,0.025017811328011702,0.07075651521838795,0.26948306754038465,0.04746779686765296
Belize,BLZ,1997,0.09362641432430345,0.025561730001176227,0.06708362784297707,0.27483715382340274,0.04919305193676184
Belize,BLZ,1998,0.09182297738901712,0.026108849108763058,0.06390957762148256,0.2718242144314273,0.05244705498360541
Belize,BLZ,1999,0.08834799972216037,0.025986791599628804,0.05923726966876862,0.26002055389055406,0.05473168822238019
Belize,BLZ,2000,0.08376567910764061,0.02556601476719127,0.05557266921499021,0.2523931804415158,0.053501775398314605
Belize,BLZ,2001,0.07920125032627301,0.024312638398414313,0.0553122426166758,0.25201856239161513,0.05097676890543446
Belize,BLZ,2002,0.0736403442865111,0.022913637127086876,0.0524568817171311,0.24556278775015852,0.04711586255265685
Belize,BLZ,2003,0.06728039404483935,0.02276231773028435,0.04464243102810743,0.23482513607379096,0.044447016501883256
Belize,BLZ,2004,0.061766996440699266,0.022720494349447822,0.038821642550068695,0.22961083955832165,0.043029807450532545
Belize,BLZ,2005,0.05596265248327601,0.022115321513504208,0.036845521458571416,0.22147144877114527,0.042039007998313095
Belize,BLZ,2006,0.05161152612459967,0.022788130122694338,0.03499392524456137,0.20697888785689372,0.04326756473976736
Belize,BLZ,2007,0.0467467270653487,0.022645223650064758,0.028564420709429078,0.1968533465282584,0.042258277423192436
Belize,BLZ,2008,0.04223056205956066,0.021942548510003795,0.02293400994212296,0.18979748212723038,0.04093492105437007
Belize,BLZ,2009,0.038165971707087104,0.02172019016369455,0.02417047368456067,0.17937569966784814,0.04094193998243867
Belize,BLZ,2010,0.0335433647284187,0.022114692061552216,0.026047704080969795,0.17992360419324335,0.039699270976942126
Belize,BLZ,2011,0.030018048779018307,0.02145334119118973,0.021083662527715735,0.1784388144732777,0.03891174385772854
Belize,BLZ,2012,0.0268189713852688,0.021342296674971013,0.016201341244188452,0.17144726810845293,0.03918836517481263
Belize,BLZ,2013,0.02214609780624644,0.020373569134675668,0.011528334771759114,0.1520598865886082,0.03735277360232092
Belize,BLZ,2014,0.020639413996417378,0.02146863735023147,0.009675494690728316,0.15496156785267137,0.03812717146684619
Belize,BLZ,2015,0.01791118885234266,0.020480791477839,0.008320415057944418,0.14649769788492015,0.03636941389375471
Belize,BLZ,2016,0.016091407973409015,0.020016640225477465,0.007441667499076302,0.14272557437544744,0.0358187577677923
Belize,BLZ,2017,0.01643452276715114,0.021064784863490053,0.007461077246406529,0.1490437825610811,0.037762372905795066
Benin,BEN,1990,3821.206183797626,197.60064795979682,417.3776232412125,422.03480558482033,307.4800409131615
Benin,BEN,1991,3886.1464680007316,200.58114856176076,429.0777550485474,443.76809141704257,318.3063944258708
Benin,BEN,1992,3921.5875740886927,203.0332835001823,439.69969590852554,463.34737398284915,328.13551152906484
Benin,BEN,1993,3945.216729567347,206.41813693678844,449.7417148320454,483.63714669417953,337.46549498437594
Benin,BEN,1994,4003.2908382664773,214.16603879817524,468.17198274543796,513.7946996228404,354.00647668684593
Benin,BEN,1995,4067.7179687080284,226.28341722974142,489.3202836693586,545.0529819608971,371.5680319164001
Benin,BEN,1996,4181.876757013694,241.06647588661102,509.85271291244936,579.3617902182767,392.2275164043703
Benin,BEN,1997,4337.795775824261,255.17805379965594,538.1750232388695,616.8740025581943,410.2483198714366
Benin,BEN,1998,4518.61132227726,269.44554827787323,566.4802259823531,658.0062119474792,436.4220460746985
Benin,BEN,1999,4718.128956531569,286.47865200754234,594.539654004578,697.6680224485679,465.45429969934816
Benin,BEN,2000,4952.536675395556,307.0511634329213,630.9622684094444,753.9551946282241,498.78390185861997
Benin,BEN,2001,4983.8814935669125,339.17815549113226,647.6010581660312,831.2133084479125,551.3728101430937
Benin,BEN,2002,5107.468121054894,353.55409108610695,667.2069902016435,868.1133131213575,574.4924522311223
Benin,BEN,2003,5561.144373135364,391.64343389632455,719.0865107754553,954.9017094727345,634.4689259301203
Benin,BEN,2004,6584.692653023871,446.7296477823433,830.8558397619657,1084.322180343832,719.5280791258481
Benin,BEN,2005,7183.775903525746,496.24353277427946,897.7317573319334,1202.9939606665466,798.4839901313758
Benin,BEN,2006,7528.745974252486,532.8702764615073,936.4462603469042,1295.6481491405743,863.1849936047213
Benin,BEN,2007,7494.3994635855315,556.9067490856991,936.5396947097668,1364.2283277125487,913.654752357106
Benin,BEN,2008,7412.359914845681,575.0496089565627,937.737103818985,1423.1716655951543,965.6988280306101
Benin,BEN,2009,7026.853735143513,564.7500208666266,910.2531808360868,1431.8134928015743,982.0440713409093
Benin,BEN,2010,6476.539726489813,548.2446077324731,864.2524174156711,1420.6487869382743,982.3994614615584
Benin,BEN,2011,6105.293600507598,520.5067929032267,790.817282680537,1386.843815725393,964.4422741958768
Benin,BEN,2012,5785.653343553454,491.59278586405014,739.3006975022288,1343.7835174028191,939.1216044387083
Benin,BEN,2013,5363.52143095095,475.27381436887964,685.4940203610275,1313.7580674328387,929.3393260607293
Benin,BEN,2014,5181.201998746706,477.93527407933976,663.0003631790653,1328.036000037759,947.9172844675328
Benin,BEN,2015,5522.222493979267,500.41290632057564,700.0346453286738,1404.1252600603962,1005.8889018407227
Benin,BEN,2016,5778.054700035144,527.5532843091823,735.8245340040037,1492.2910600295106,1075.037354930867
Benin,BEN,2017,5610.585490149692,524.4653618236034,721.0514843139031,1494.0822858645092,1082.8059272507035
Bermuda,BMU,1990,0,0,0,0,0
Bermuda,BMU,1991,0,0,0,0,0
Bermuda,BMU,1992,0,0,0,0,0
Bermuda,BMU,1993,0,0,0,0,0
Bermuda,BMU,1994,0,0,0,0,0
Bermuda,BMU,1995,0,0,0,0,0
Bermuda,BMU,1996,0,0,0,0,0
Bermuda,BMU,1997,0,0,0,0,0
Bermuda,BMU,1998,0,0,0,0,0
Bermuda,BMU,1999,0,0,0,0,0
Bermuda,BMU,2000,0,0,0,0,0
Bermuda,BMU,2001,0,0,0,0,0
Bermuda,BMU,2002,0,0,0,0,0
Bermuda,BMU,2003,0,0,0,0,0
Bermuda,BMU,2004,0,0,0,0,0
Bermuda,BMU,2005,0,0,0,0,0
Bermuda,BMU,2006,0,0,0,0,0
Bermuda,BMU,2007,0,0,0,0,0
Bermuda,BMU,2008,0,0,0,0,0
Bermuda,BMU,2009,0,0,0,0,0
Bermuda,BMU,2010,0,0,0,0,0
Bermuda,BMU,2011,0,0,0,0,0
Bermuda,BMU,2012,0,0,0,0,0
Bermuda,BMU,2013,0,0,0,0,0
Bermuda,BMU,2014,0,0,0,0,0
Bermuda,BMU,2015,0,0,0,0,0
Bermuda,BMU,2016,0,0,0,0,0
Bermuda,BMU,2017,0,0,0,0,0
Bhutan,BTN,1990,32.84686192220608,0.8887459842262553,12.584873323073808,4.079706618595924,1.916982716515841
Bhutan,BTN,1991,32.40661613548702,0.9153002129291995,12.791208452590663,4.164762247562863,1.970662975768038
Bhutan,BTN,1992,30.43003592573692,0.9457759032664727,11.61907618285725,3.302016768082102,1.6764367793829806
Bhutan,BTN,1993,29.05814449859824,0.9663585250550587,11.423306833040009,3.232126237471147,1.6599222139955694
Bhutan,BTN,1994,28.23193911467038,0.9929690376429504,11.054548844944582,3.087619653495509,1.611538562840486
Bhutan,BTN,1995,28.034209516846722,1.016383626820927,11.21497411919884,3.144493818341904,1.6327754376756638
Bhutan,BTN,1996,27.882782882002946,1.0235904248073402,10.986257445002861,3.0777095449989296,1.6090379428036692
Bhutan,BTN,1997,28.257790502971417,1.060150798438209,11.077740218337336,3.17345583069248,1.6417215210114733
Bhutan,BTN,1998,28.43461135244232,1.2290181217217253,11.528811934169152,3.764751223642305,1.89588311515897
Bhutan,BTN,1999,28.285585132099396,1.2895929240097281,11.553959681420595,4.053606593821254,1.9616680537641256
Bhutan,BTN,2000,25.73346079280085,1.1990449150273814,9.754993983675783,3.4830212938365865,1.7670634551108413
Bhutan,BTN,2001,25.813303958694277,1.227440813180938,9.337622413573097,3.493783533390781,1.7728940686818304
Bhutan,BTN,2002,25.271943846194322,1.266493879652258,8.96788719427201,3.5334613711095026,1.7923217119402006
Bhutan,BTN,2003,24.391554944753903,1.251361191141813,8.439487935880368,3.4145780416802642,1.734221244135988
Bhutan,BTN,2004,23.48220346465502,1.2755819680608798,8.071979194130174,3.3940025871911024,1.7295470610204673
Bhutan,BTN,2005,22.429189775319927,1.3230672952093987,7.742095957565353,3.4500424610711216,1.7537714363453065
Bhutan,BTN,2006,21.03128561627602,1.3679245583775577,7.331157323418065,3.4827789449112374,1.7728449016002379
Bhutan,BTN,2007,20.61127322537292,1.4115846294098733,7.159204175299801,3.5590394953383635,1.8141745230353932
Bhutan,BTN,2008,19.08062328526483,1.443559581008069,6.893452388261075,3.5791472308760355,1.8365556786788355
Bhutan,BTN,2009,17.617101857127935,1.4923123004465155,6.706921215149586,3.6983510792482397,1.904615442963251
Bhutan,BTN,2010,15.382571095912308,1.4912036110643612,6.353405463284767,3.642785545403279,1.8932836849040364
Bhutan,BTN,2011,13.951841698282104,1.5066247668898487,6.108556121644643,3.6404038718354728,1.9071550869903484
Bhutan,BTN,2012,11.03189907037271,1.445150942324132,5.570836890538094,3.443038531168241,1.8223948048018355
Bhutan,BTN,2013,8.509487927487475,1.3545436988123198,5.013016262887095,3.1408368383795424,1.6906792156943118
Bhutan,BTN,2014,7.890116925841565,1.4062847966211516,4.948741709528231,3.178285892959844,1.7451987318581998
Bhutan,BTN,2015,7.491854402288028,1.4855955024105034,4.960621481407542,3.2674208134798124,1.8346209621137701
Bhutan,BTN,2016,7.039168887267382,1.5571015483408603,4.937453847402573,3.3275559427313453,1.9195043265172997
Bhutan,BTN,2017,6.519388355557847,1.6181421855311384,4.8308690563245635,3.3288144077076973,1.9863384882968156
Bolivia,BOL,1990,10.089416732515142,1.1091512496700517,3.1779181495337543,6.179845562359309,2.1184300529495643
Bolivia,BOL,1991,9.824303977213033,1.1263259629428852,3.119562727171726,6.15801707484781,2.1182704282233504
Bolivia,BOL,1992,9.428338757748714,1.1285312046796965,3.030504374939637,6.045308563380349,2.0806601610852193
Bolivia,BOL,1993,8.98813285810902,1.1303866865927936,2.9287758383134666,5.938541949385155,2.042296599914454
Bolivia,BOL,1994,8.495712308422089,1.1183727008457267,2.7881860958520557,5.741268590805899,1.969413904342132
Bolivia,BOL,1995,7.946407643675686,1.1111274061280076,2.636576728970365,5.558704774874658,1.9059999314884841
Bolivia,BOL,1996,7.316799113681537,1.1686291722181514,2.2288398202947244,5.061442847088367,1.8774598690694269
Bolivia,BOL,1997,6.584250337416198,1.1506209137358623,2.036859017537682,4.797867917253401,1.7975038676307937
Bolivia,BOL,1998,5.808653012908276,1.1100281115614394,1.8193802129172707,4.451118002757921,1.6856121297243905
Bolivia,BOL,1999,4.910114895072293,1.0499162935604784,1.5682992249973273,4.015152938681626,1.5398721763474252
Bolivia,BOL,2000,4.052278633740631,0.9733081248692497,1.3180990269347328,3.5685402793838525,1.3729577874063945
Bolivia,BOL,2001,3.3629117909554105,0.9172700354920404,1.1297853426654259,3.219024756590982,1.2460904265755168
Bolivia,BOL,2002,2.816561248402997,0.892545924550359,0.9904478253689952,3.0144084827633213,1.177226338500326
Bolivia,BOL,2003,2.4046568191322613,0.8633823019457209,0.8747189953487339,2.8124171514927307,1.1103486178206912
Bolivia,BOL,2004,2.0887075898040566,0.857368921763008,0.7909531866091052,2.6985720574897423,1.0790720068883293
Bolivia,BOL,2005,1.8493898776338686,0.8560049879624033,0.7249299495623203,2.61130019804827,1.0610297181274315
Bolivia,BOL,2006,1.6714764355796239,0.8542899686373597,0.6680355399704824,2.536287944255409,1.0478441948274897
Bolivia,BOL,2007,1.5246515034873709,0.8641291315241925,0.622044870667814,2.48670074154087,1.0489748758407595
Bolivia,BOL,2008,1.3677630720991218,0.8710510685787536,0.5728296840431931,2.4325702976717505,1.0486773723317153
Bolivia,BOL,2009,1.244847915003686,0.8840348753986556,0.5328802793603565,2.401521814018203,1.0553348932867959
Bolivia,BOL,2010,1.1359363207175028,0.9052344991763837,0.5014441543506485,2.3779503212211077,1.068554912200565
